TERR,LIB_TERR,periode,periode_milieu,periode_nb_annees,POPULATION_debut,POPULATION_fin,DECES,NAISSANCES,EVOL_DEMO_TOT,EVOL_DEMO_SN,EVOL_DEMO_SMA,TX_EVOL_DEMO_AN_TOT,TX_EVOL_DEMO_AN_SN,TX_EVOL_DEMO_AN_SMA,NIV_TERR
83,Var,1982_1990,1986,8,708331,815449,66352,76946,107118,10594,96524,0.017759276325982,0.00175639736923256,0.0160028789567494,DEP
83,Var,1990_1999,1994.5,9,815449,898441,81740,90939,82992,9199,73793,0.0108273243708259,0.00120012238393131,0.00962720198689459,DEP
83,Var,1999_2010,2004.5,11,898441,1008183,109425,117360,109742,7935,101807,0.0105317948928925,0.000761511476691711,0.00977028341620075,DEP
84,Vaucluse,2010_2015,2012.5,5,543105,557548,24934,35311,14443,10377,4066,0.00526298648650747,0.00378134811122952,0.00148163837527795,DEP
84,Vaucluse,1968_1975,1971.5,7,353966,390446,27273,40652,36480,13379,23101,0.0141113253426255,0.00517531309646344,0.00893601224616205,DEP
84,Vaucluse,1975_1982,1978.5,7,390446,427343,29389,37163,36897,7774,29123,0.0129831723471572,0.00273548477726644,0.0102476875698907,DEP
84,Vaucluse,1982_1990,1986,8,427343,467075,34610,48377,39732,13767,25965,0.0111748365506343,0.00387204205156003,0.00730279449907431,DEP
84,Vaucluse,1990_1999,1994.5,9,467075,499685,41198,55822,32610,14624,17986,0.00752685829238731,0.00337543010327728,0.00415142818911003,DEP
84,Vaucluse,1999_2010,2004.5,11,499685,543105,52188,72522,43420,20334,23086,0.00760374196384084,0.00356090486164762,0.00404283710219322,DEP
85,Vendée,2010_2015,2012.5,5,634778,666714,30982,36713,31936,5731,26205,0.00986551384392276,0.00177039265529563,0.00809512118862713,DEP
85,Vendée,1968_1975,1971.5,7,421250,450641,32662,52834,29391,20172,9219,0.00968149854018185,0.0066447275884641,0.00303677095171775,DEP
85,Vendée,1975_1982,1978.5,7,450641,483027,33957,51008,32386,17051,15335,0.00996381712239303,0.00524587926122162,0.0047179378611714,DEP
85,Vendée,1982_1990,1986,8,483027,509356,39555,52521,26329,12966,13363,0.00665638465419227,0.00327800840997596,0.00337837624421631,DEP
85,Vendée,1990_1999,1994.5,9,509356,539664,45388,52762,30308,7374,22934,0.00644283757993747,0.00156755590320902,0.00487528167672845,DEP
85,Vendée,1999_2010,2004.5,11,539664,634778,61428,78127,95114,16699,78415,0.014866570445083,0.00261009798623169,0.0122564724588513,DEP
86,Vienne,2010_2015,2012.5,5,427193,434887,20435,24165,7694,3730,3964,0.00357644536953994,0.00173383691556849,0.00184260845397145,DEP
86,Vienne,1968_1975,1971.5,7,340256,357366,26964,38372,17110,11408,5702,0.00703350417686077,0.00468955088542535,0.00234395329143542,DEP
86,Vienne,1975_1982,1978.5,7,357366,371428,26549,33731,14062,7182,6880,0.00552873733962711,0.00282373713363689,0.00270500020599022,DEP
86,Vienne,1982_1990,1986,8,371428,380005,30019,35813,8577,5794,2783,0.00285774735175814,0.00193048713490576,0.000927260216852386,DEP
86,Vienne,1990_1999,1994.5,9,380005,399024,33721,37411,19019,3690,15329,0.00544109985394869,0.00105566320316897,0.00438543665077972,DEP
86,Vienne,1999_2010,2004.5,11,399024,427193,43106,51636,28169,8530,19639,0.00622057118821418,0.00188368320620068,0.0043368879820135,DEP
87,Haute-Vienne,2010_2015,2012.5,5,376191,375795,19755,19027,-396,-728,332,-0.000210620055355548,-0.000387200505805149,0.000176580450449601,DEP
87,Haute-Vienne,1968_1975,1971.5,7,341589,352149,30692,30899,10560,207,10353,0.00435891849666681,8.54447091676164e-05,0.00427347378749919,DEP
87,Haute-Vienne,1975_1982,1978.5,7,352149,355737,31430,26947,3588,-4483,8071,0.00144923660101171,-0.00181073792707232,0.00325997452808402,DEP
87,Haute-Vienne,1982_1990,1986,8,355737,353593,35032,28449,-2144,-6583,4439,-0.000755359522129573,-0.00231927786109094,0.00156391833896137,DEP
87,Haute-Vienne,1990_1999,1994.5,9,353593,353893,37570,29377,300,-8193,8493,9.42348142205507e-05,-0.00257355277636324,0.00266778759058379,DEP
87,Haute-Vienne,1999_2010,2004.5,11,353893,376191,44093,40664,22298,-3429,25727,0.00557021862301999,-0.000856591607244395,0.00642681023026438,DEP
88,Vosges,2010_2015,2012.5,5,379724,372016,20111,19130,-7708,-981,-6727,-0.00409316187062814,-0.000520938219393643,-0.00357222365123449,DEP
88,Vosges,1968_1975,1971.5,7,388201,397957,30859,47356,9756,16497,-6741,0.00355210991731547,0.0060064736885971,-0.00245436377128163,DEP
88,Vosges,1975_1982,1978.5,7,397957,395769,31070,41038,-2188,9968,-12156,-0.000787297280249844,0.00358673642117479,-0.00437403370142463,DEP
88,Vosges,1982_1990,1986,8,395769,386258,33759,42869,-9511,9110,-18621,-0.00303602788594626,0.00290802376626752,-0.00594405165221378,DEP
88,Vosges,1990_1999,1994.5,9,386258,380952,35787,42158,-5306,6371,-11677,-0.00153572590133111,0.00184397092298916,-0.00337969682432027,DEP
88,Vosges,1999_2010,2004.5,11,380952,379724,43051,47915,-1228,4864,-6092,-0.000293476009506133,0.00116243266306012,-0.00145590867256626,DEP
89,Yonne,2010_2015,2012.5,5,342510,340903,19642,18671,-1607,-971,-636,-0.000940132801291238,-0.000568057840730425,-0.000372074960560814,DEP
89,Yonne,1968_1975,1971.5,7,283376,299851,29272,31164,16475,1892,14583,0.0081056812861442,0.000930861850888305,0.00717481943525589,DEP
89,Yonne,1975_1982,1978.5,7,299851,311019,29015,28513,11168,-502,11670,0.00523771468277912,-0.000235434524601998,0.00547314920738111,DEP
89,Yonne,1982_1990,1986,8,311019,323096,32712,32450,12077,-262,12339,0.00477329217694944,-0.000103552417848866,0.00487684459479831,DEP
89,Yonne,1990_1999,1994.5,9,323096,333221,36065,34335,10125,-1730,11855,0.00343437743175956,-0.000586812143895708,0.00402118957565527,DEP
89,Yonne,1999_2010,2004.5,11,333221,342510,43751,42962,9289,-789,10078,0.00250266470824667,-0.00021257427654286,0.00271523898478953,DEP
90,Territoire de Belfort,2010_2015,2012.5,5,142911,144483,6179,8741,1572,2562,-990,0.00219035426730518,0.00356977584785997,-0.00137942158055479,DEP
90,Territoire de Belfort,1968_1975,1971.5,7,118450,128125,8745,15156,9675,6411,3264,0.0112796291278237,0.00747428447942919,0.00380534464839446,DEP
90,Territoire de Belfort,1975_1982,1978.5,7,128125,131999,8924,14128,3874,5204,-1330,0.00426449532094697,0.00572855798921219,-0.00146406266826522,DEP
90,Territoire de Belfort,1982_1990,1986,8,131999,134097,9652,15455,2098,5803,-3705,0.00197307794573121,0.00545746964684375,-0.00348439170111254,DEP
90,Territoire de Belfort,1990_1999,1994.5,9,134097,137408,10373,16168,3311,5795,-2484,0.00271380723550241,0.00474977738741663,-0.00203597015191422,DEP
90,Territoire de Belfort,1999_2010,2004.5,11,137408,142911,13114,20176,5503,7062,-1559,0.00357614799708639,0.00458927078964639,-0.00101312279256,DEP
91,Essonne,2010_2015,2012.5,5,1215340,1276233,36870,92921,60893,56051,4842,0.00982573808688669,0.00904442949941842,0.00078130858746827,DEP
91,Essonne,1968_1975,1971.5,7,673325,923063,39244,103801,249738,64557,185181,0.0460980002884395,0.0119162826827347,0.0341817176057048,DEP
91,Essonne,1975_1982,1978.5,7,923063,988000,43823,103957,64937,60134,4803,0.00975948904855906,0.0090376382408496,0.000721850807709458,DEP
91,Essonne,1982_1990,1986,8,988000,1084824,52076,124574,96824,72498,24326,0.0117548443839941,0.00880156477888545,0.00295327960510866,DEP
91,Essonne,1990_1999,1994.5,9,1084824,1134238,61979,149514,49414,87535,-38121,0.00496152312515164,0.00878914734205181,-0.00382762421690018,DEP
91,Essonne,1999_2010,2004.5,11,1134238,1215340,77282,192709,81102,115427,-34325,0.00629818826646722,0.00896378605994318,-0.00266559779347596,DEP
92,Hauts-de-Seine,2010_2015,2012.5,5,1572490,1601569,48647,124357,29079,75710,-46631,0.00367140786228704,0.00955886685421615,-0.00588745899192912,DEP
92,Hauts-de-Seine,1968_1975,1971.5,7,1461619,1438930,88158,162753,-22689,74595,-97284,-0.00223249621088883,0.00733981466134482,-0.00957231087223365,DEP
92,Hauts-de-Seine,1975_1982,1978.5,7,1438930,1387039,86126,147548,-51891,61422,-113313,-0.00523319070405082,0.00619438899663158,-0.0114275797006824,DEP
92,Hauts-de-Seine,1982_1990,1986,8,1387039,1391658,93170,172040,4619,78870,-74251,0.000415659223891529,0.00709743299162695,-0.00668177376773543,DEP
92,Hauts-de-Seine,1990_1999,1994.5,9,1391658,1428881,96100,201947,37223,105847,-68624,0.00293716931989296,0.00835210920674611,-0.00541493988685315,DEP
92,Hauts-de-Seine,1999_2010,2004.5,11,1428881,1572490,107903,271986,143609,164083,-20474,0.00874425776995547,0.00999090619437224,-0.00124664842441677,DEP
93,Seine-Saint-Denis,2010_2015,2012.5,5,1522048,1592663,42043,143708,70615,101665,-31050,0.00911139061953548,0.0131177444924602,-0.00400635387292468,DEP
93,Seine-Saint-Denis,1968_1975,1971.5,7,1249606,1322127,72222,159001,72521,86779,-14258,0.00809163341082408,0.00968248997887375,-0.00159085656804967,DEP
93,Seine-Saint-Denis,1975_1982,1978.5,7,1322127,1324301,72713,153562,2174,80849,-78675,0.000234737501565219,0.00872966525485113,-0.00849492775328591,DEP
93,Seine-Saint-Denis,1982_1990,1986,8,1324301,1381197,78508,188629,56896,110121,-53225,0.00527206636916233,0.0102039725224713,-0.00493190615330894,DEP
93,Seine-Saint-Denis,1990_1999,1994.5,9,1381197,1382861,82871,209605,1664,126734,-125070,0.00013378972443201,0.0101897277260615,-0.0100559380016295,DEP
93,Seine-Saint-Denis,1999_2010,2004.5,11,1382861,1522048,93539,290958,139187,197419,-58232,0.0087565026330223,0.0124199817030946,-0.00366347907007231,DEP
94,Val-de-Marne,2010_2015,2012.5,5,1327732,1372389,40752,105663,44657,64911,-20254,0.00663809379744129,0.00964877413363441,-0.00301068033619312,DEP
94,Val-de-Marne,1968_1975,1971.5,7,1121319,1215713,70440,140172,94394,69732,24662,0.0116133552740458,0.00857917335815586,0.00303418191588998,DEP
94,Val-de-Marne,1975_1982,1978.5,7,1215713,1193655,70354,128181,-22058,57827,-79885,-0.00261239708702887,0.00684863026346988,-0.00946102735049875,DEP
94,Val-de-Marne,1982_1990,1986,8,1193655,1215538,77351,145834,21883,68483,-46600,0.0022734238988229,0.00711469583069455,-0.00484127193187165,DEP
94,Val-de-Marne,1990_1999,1994.5,9,1215538,1227250,81857,169029,11712,87172,-75460,0.00106602522538424,0.00793438788825092,-0.00686836266286668,DEP
94,Val-de-Marne,1999_2010,2004.5,11,1227250,1327732,91745,220169,100482,128424,-27942,0.00717986428410078,0.00917643847476521,-0.00199657419066444,DEP
95,Val-d'Oise,2010_2015,2012.5,5,1171161,1215390,34612,97839,44229,63227,-18998,0.00744144061482155,0.0106378160427168,-0.00319637542789527,DEP
95,Val-d'Oise,1968_1975,1971.5,7,693269,840885,42367,93866,147616,51499,96117,0.0279604445190396,0.00975459931366531,0.0182058452053743,DEP
95,Val-d'Oise,1975_1982,1978.5,7,840885,920598,44272,97452,79713,53180,26533,0.0130224271087556,0.00868782599630701,0.00433460111244855,DEP
95,Val-d'Oise,1982_1990,1986,8,920598,1049598,52408,128858,129000,76450,52550,0.0165274739680363,0.00979477042524324,0.0067327035427931,DEP
95,Val-d'Oise,1990_1999,1994.5,9,1049598,1105464,60006,149455,55866,89449,-33583,0.0057786236038242,0.00925235568572066,-0.00347373208189647,DEP
95,Val-d'Oise,1999_2010,2004.5,11,1105464,1171161,73333,196778,65697,123445,-57748,0.00526201494845435,0.00988735308023117,-0.00462533813177682,DEP
971,Guadeloupe,2010_2015,2012.5,5,403355,397990,14914,26032,-5365,11118,-16483,-0.00267445488567886,0.00554232794389143,-0.00821678282957029,DEP
971,Guadeloupe,1968_1975,1971.5,7,305312,315848,19202,75711,10536,56509,-45973,0.00485846146890379,0.0260579725841196,-0.0211995111152158,DEP
971,Guadeloupe,1975_1982,1978.5,7,315848,317269,14706,41890,1421,27184,-25763,0.000641478412632068,0.0122716039190641,-0.0116301255064321,DEP
971,Guadeloupe,1982_1990,1986,8,317269,353431,17036,50657,36162,33621,2541,0.0135837167304549,0.0126292279241918,0.000954488806263089,DEP
971,Guadeloupe,1990_1999,1994.5,9,353431,386566,20049,58091,33135,38042,-4907,0.0100068863935667,0.011488817630423,-0.00148193123685625,DEP
971,Guadeloupe,1999_2010,2004.5,11,386566,403355,29016,68469,16789,39453,-22664,0.00387242862198245,0.0090999420110235,-0.00522751338904105,DEP
972,Martinique,2010_2015,2012.5,5,394173,380877,14624,22317,-13296,7693,-20989,-0.00683918774504289,0.00395712028599691,-0.0107963080310398,DEP
972,Martinique,1968_1975,1971.5,7,320030,324832,16566,60888,4802,44322,-39520,0.00212989131758601,0.0196586928317466,-0.0175288015141606,DEP
972,Martinique,1975_1982,1978.5,7,324832,328566,16967,44559,3734,27592,-23858,0.00163413451417482,0.012075265001369,-0.0104411304871941,DEP
972,Martinique,1982_1990,1986,8,328566,359572,16786,47536,31006,30750,256,0.0113358573994697,0.0112422632727116,9.35941267581845e-05,DEP
972,Martinique,1990_1999,1994.5,9,359572,381427,20361,53254,21855,32893,-11038,0.00657765473092931,0.00989973905579765,-0.00332208432486834,DEP
972,Martinique,1999_2010,2004.5,11,381427,394173,29581,59732,12746,30151,-17405,0.00299268888282578,0.00707928467802291,-0.00408659579519713,DEP
973,Guyane,2010_2015,2012.5,5,229040,259865,3829,32017,30825,28188,2637,0.0255746820818106,0.0233868333664907,0.00218784871531985,DEP
973,Guyane,1968_1975,1971.5,7,44392,55125,2909,10846,10733,7937,2796,0.0314183211125187,0.0232336918541006,0.00818462925841819,DEP
973,Guyane,1975_1982,1978.5,7,55125,73022,2984,11640,17897,8656,9241,0.0409828837825261,0.0198216372588448,0.0211612465236813,DEP
973,Guyane,1982_1990,1986,8,73022,114678,3933,20756,41656,16823,24833,0.0580429514309646,0.0234409586115594,0.0346019928194052,DEP
973,Guyane,1990_1999,1994.5,9,114678,157213,5285,37793,42535,32508,10027,0.0356741806927794,0.0272645178314534,0.00840966286132594,DEP
973,Guyane,1999_2010,2004.5,11,157213,229040,7619,62415,71827,54796,17031,0.0348004894027414,0.0265488968954936,0.00825159250724781,DEP
974,La Réunion,2010_2015,2012.5,5,821136,850727,21003,70656,29591,49653,-20062,0.00710563218393978,0.0119230831952,-0.00481745101126018,DEP
974,La Réunion,1968_1975,1971.5,7,416525,476675,24668,99867,60150,75199,-15049,0.0194566366220896,0.0243245156665755,-0.0048678790444859,DEP
974,La Réunion,1975_1982,1978.5,7,476675,515814,19713,91392,39139,71679,-32540,0.0113368257079916,0.0207622149243242,-0.00942538921633269,DEP
974,La Réunion,1982_1990,1986,8,515814,597823,25015,104006,82009,78991,3018,0.0186146939695355,0.0179296576149884,0.000685036354547162,DEP
974,La Réunion,1990_1999,1994.5,9,597823,706300,30104,121817,108477,91713,16764,0.0186999560118617,0.0158100709432956,0.00288988506856614,DEP
974,La Réunion,1999_2010,2004.5,11,706300,821136,43997,159685,114836,115688,-852,0.0137895443977445,0.013891852836099,-0.000102308438354508,DEP
01,Guadeloupe,2010_2015,2012.5,5,403355,397990,14914,26032,-5365,11118,-16483,-0.00267445488567886,0.00554232794389143,-0.00821678282957029,REG
01,Guadeloupe,1968_1975,1971.5,7,305312,315848,19202,75711,10536,56509,-45973,0.00485846146890379,0.0260579725841196,-0.0211995111152158,REG
01,Guadeloupe,1975_1982,1978.5,7,315848,317269,14706,41890,1421,27184,-25763,0.000641478412632068,0.0122716039190641,-0.0116301255064321,REG
01,Guadeloupe,1982_1990,1986,8,317269,353431,17036,50657,36162,33621,2541,0.0135837167304549,0.0126292279241918,0.000954488806263089,REG
01,Guadeloupe,1990_1999,1994.5,9,353431,386566,20049,58091,33135,38042,-4907,0.0100068863935667,0.011488817630423,-0.00148193123685625,REG
01,Guadeloupe,1999_2010,2004.5,11,386566,403355,29016,68469,16789,39453,-22664,0.00387242862198245,0.0090999420110235,-0.00522751338904105,REG
02,Martinique,2010_2015,2012.5,5,394173,380877,14624,22317,-13296,7693,-20989,-0.00683918774504289,0.00395712028599691,-0.0107963080310398,REG
02,Martinique,1968_1975,1971.5,7,320030,324832,16566,60888,4802,44322,-39520,0.00212989131758601,0.0196586928317466,-0.0175288015141606,REG
02,Martinique,1975_1982,1978.5,7,324832,328566,16967,44559,3734,27592,-23858,0.00163413451417482,0.012075265001369,-0.0104411304871941,REG
02,Martinique,1982_1990,1986,8,328566,359572,16786,47536,31006,30750,256,0.0113358573994697,0.0112422632727116,9.35941267581845e-05,REG
02,Martinique,1990_1999,1994.5,9,359572,381427,20361,53254,21855,32893,-11038,0.00657765473092931,0.00989973905579765,-0.00332208432486834,REG
02,Martinique,1999_2010,2004.5,11,381427,394173,29581,59732,12746,30151,-17405,0.00299268888282578,0.00707928467802291,-0.00408659579519713,REG
03,Guyane,2010_2015,2012.5,5,229040,259865,3829,32017,30825,28188,2637,0.0255746820818106,0.0233868333664907,0.00218784871531985,REG
03,Guyane,1968_1975,1971.5,7,44392,55125,2909,10846,10733,7937,2796,0.0314183211125187,0.0232336918541006,0.00818462925841819,REG
03,Guyane,1975_1982,1978.5,7,55125,73022,2984,11640,17897,8656,9241,0.0409828837825261,0.0198216372588448,0.0211612465236813,REG
03,Guyane,1982_1990,1986,8,73022,114678,3933,20756,41656,16823,24833,0.0580429514309646,0.0234409586115594,0.0346019928194052,REG
03,Guyane,1990_1999,1994.5,9,114678,157213,5285,37793,42535,32508,10027,0.0356741806927794,0.0272645178314534,0.00840966286132594,REG
03,Guyane,1999_2010,2004.5,11,157213,229040,7619,62415,71827,54796,17031,0.0348004894027414,0.0265488968954936,0.00825159250724781,REG
04,La Réunion,2010_2015,2012.5,5,821136,850727,21003,70656,29591,49653,-20062,0.00710563218393978,0.0119230831952,-0.00481745101126018,REG
04,La Réunion,1968_1975,1971.5,7,416525,476675,24668,99867,60150,75199,-15049,0.0194566366220896,0.0243245156665755,-0.0048678790444859,REG
04,La Réunion,1975_1982,1978.5,7,476675,515814,19713,91392,39139,71679,-32540,0.0113368257079916,0.0207622149243242,-0.00942538921633269,REG
04,La Réunion,1982_1990,1986,8,515814,597823,25015,104006,82009,78991,3018,0.0186146939695355,0.0179296576149884,0.000685036354547162,REG
04,La Réunion,1990_1999,1994.5,9,597823,706300,30104,121817,108477,91713,16764,0.0186999560118617,0.0158100709432956,0.00288988506856614,REG
04,La Réunion,1999_2010,2004.5,11,706300,821136,43997,159685,114836,115688,-852,0.0137895443977445,0.013891852836099,-0.000102308438354508,REG
11,Île-de-France,2010_2015,2012.5,5,11786234,12082144,357282,911091,295910,553809,-257899,0.00497160158641696,0.0093045780912169,-0.00433297650479993,REG
11,Île-de-France,1968_1975,1971.5,7,9248631,9878565,605208,1128246,629934,523038,106896,0.0094575451198402,0.00785265676148768,0.00160488835835252,REG
11,Île-de-France,1975_1982,1978.5,7,9878565,10073059,595209,1068281,194494,473072,-278578,0.00278919342349449,0.00678421602331888,-0.0039950225998244,REG
11,Île-de-France,1982_1990,1986,8,10073059,10660554,653290,1289663,587495,636373,-48878,0.00711090743136089,0.00770251575727015,-0.000591608325909254,REG
11,Île-de-France,1990_1999,1994.5,9,10660554,10952011,695165,1480879,291457,785714,-494257,0.00300146261820178,0.00809138637808593,-0.00508992375988415,REG
11,Île-de-France,1999_2010,2004.5,11,10952011,11786234,791127,1937551,834223,1146424,-312201,0.00669587671430216,0.00920175272836776,-0.0025058760140656,REG
24,Centre-Val de Loire,2010_2015,2012.5,5,2548065,2578592,123757,148735,30527,24978,5549,0.00238469205427294,0.00195121820459362,0.000433473849679318,REG
24,Centre-Val de Loire,1968_1975,1971.5,7,1990238,2152500,166251,236272,162262,70021,92241,0.0112594482989008,0.00485879521599224,0.00640065308290856,REG
24,Centre-Val de Loire,1975_1982,1978.5,7,2152500,2264164,168232,209231,111664,40999,70665,0.00725125516881864,0.00266239979461953,0.00458885537419911,REG
24,Centre-Val de Loire,1982_1990,1986,8,2264164,2371036,190272,239390,106872,49118,57754,0.00578182491932422,0.00265730665082872,0.0031245182684955,REG
24,Centre-Val de Loire,1990_1999,1994.5,9,2371036,2440329,213204,255992,69293,42788,26505,0.0032057804302581,0.00197954963776837,0.00122623079248973,REG
24,Centre-Val de Loire,1999_2010,2004.5,11,2440329,2548065,267250,328057,107736,60807,46929,0.00393512063564017,0.00222101136566581,0.00171410926997436,REG
27,Bourgogne-Franche-Comté,2010_2015,2012.5,5,2813878,2820940,139453,155559,7062,16106,-9044,0.000501437606441391,0.00114360720608114,-0.000642169599639753,REG
